mode,season,route_id,route_name,dir_id,day_type_id,day_type_name,time_period_id,time_period_name,stop_name,parent_station,total_ons,total_offs,number_service_days,average_ons,average_offs,average_flow,ObjectId
Heavy Rail,Fall 2023,Blue,Blue Line,WB,day_type_03,Sunday,time_period_11,SUN_OFF_PEAK,Government Center,place-gover,0,110674,15,0,7378,773,166
Heavy Rail,Fall 2023,Blue,Blue Line,WB,day_type_03,Sunday,time_period_11,SUN_OFF_PEAK,Maverick,place-mvbcl,70633,24566,15,4709,1638,14880,167
Heavy Rail,Fall 2023,Blue,Blue Line,WB,day_type_03,Sunday,time_period_11,SUN_OFF_PEAK,Orient Heights,place-orhte,30358,5000,15,2024,333,8012,168
Heavy Rail,Fall 2023,Blue,Blue Line,WB,day_type_03,Sunday,time_period_11,SUN_OFF_PEAK,Revere Beach,place-rbmnl,27857,893,15,1857,60,4713,169
Heavy Rail,Fall 2023,Blue,Blue Line,WB,day_type_03,Sunday,time_period_11,SUN_OFF_PEAK,State,place-state,6773,85492,15,452,5699,8151,170
Heavy Rail,Fall 2023,Blue,Blue Line,WB,day_type_03,Sunday,time_period_11,SUN_OFF_PEAK,Suffolk Downs,place-sdmnl,5232,780,15,349,52,6322,171
Heavy Rail,Fall 2023,Blue,Blue Line,WB,day_type_03,Sunday,time_period_11,SUN_OFF_PEAK,Wonderland,place-wondl,43748,0,15,2917,0,2917,172
Heavy Rail,Fall 2023,Blue,Blue Line,WB,day_type_03,Sunday,time_period_11,SUN_OFF_PEAK,Wood Island,place-wimnl,14314,2407,15,954,160,7778,173
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Assembly,place-astao,41,1416,54,1,26,53,174
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Back Bay,place-bbsta,1736,2653,54,32,49,341,175
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Chinatown,place-chncl,603,640,54,11,12,268,176
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Community College,place-ccmnl,180,1248,54,3,23,124,177
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Downtown Crossing,place-dwnxg,1744,5272,54,32,98,181,178
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Forest Hills,place-forhl,15554,0,54,288,0,288,179
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Green Street,place-grnst,1689,53,54,31,1,240,180
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Haymarket,place-haecl,606,886,54,11,16,203,181
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Jackson Square,place-jaksn,5984,184,54,111,3,385,182
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Malden Center,place-mlmnl,40,704,54,1,13,6,183
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Massachusetts Avenue,place-masta,1609,1160,54,30,21,363,184
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,North Station,place-north,1357,2546,54,25,47,175,185
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Oak Grove,place-ogmnl,0,49,54,0,1,0,186
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Roxbury Crossing,place-rcmnl,1776,861,54,33,16,359,187
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Ruggles,place-rugg,1782,809,54,33,15,358,188
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,State,place-state,4507,2856,54,83,53,212,189
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Stony Brook,place-sbmnl,2399,118,54,44,2,282,190
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Sullivan Square,place-sull,829,2240,54,15,41,90,191
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Tufts Medical Center,place-tumnl,1120,2050,54,21,38,309,192
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Wellington,place-welln,140,1092,54,3,20,28,193
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_02,EARLY_AM,Assembly,place-astao,194,4194,54,4,78,169,194
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_02,EARLY_AM,Back Bay,place-bbsta,6839,7414,54,127,137,914,195
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_02,EARLY_AM,Chinatown,place-chncl,1320,1997,54,24,37,751,196
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_02,EARLY_AM,Community College,place-ccmnl,320,4891,54,6,91,352,197
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_02,EARLY_AM,Downtown Crossing,place-dwnxg,6468,15974,54,120,296,563,198
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_02,EARLY_AM,Forest Hills,place-forhl,34715,0,54,643,0,643,199
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_02,EARLY_AM,Green Street,place-grnst,4778,189,54,88,3,667,200
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_02,EARLY_AM,Haymarket,place-haecl,927,2809,54,17,52,539,201
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_02,EARLY_AM,Jackson Square,place-jaksn,13116,532,54,243,10,978,202
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_02,EARLY_AM,Malden Center,place-mlmnl,69,4235,54,1,78,36,203
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_02,EARLY_AM,Massachusetts Avenue,place-masta,4416,3772,54,82,70,939,204
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_02,EARLY_AM,North Station,place-north,3436,7645,54,64,142,452,205
Heavy Rail,Fall 2023,Blue,Blue Line,WB,day_type_01,Weekday,time_period_02,EARLY_AM,Wonderland,place-wondl,42665,0,71,601,0,601,206
Heavy Rail,Fall 2023,Blue,Blue Line,EB,day_type_01,Weekday,time_period_02,EARLY_AM,Suffolk Downs,place-sdmnl,160,391,71,2,6,128,207
Heavy Rail,Fall 2023,Blue,Blue Line,EB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,State,place-state,143237,9334,71,2017,131,4064,208
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Stony Brook,place-sbmnl,14578,2387,54,270,44,1542,209
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_03,AM_PEAK,Ruggles,place-rugg,13575,12833,54,251,238,4281,210
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_02,EARLY_AM,Oak Grove,place-ogmnl,0,1967,54,0,36,0,211
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_02,EARLY_AM,Roxbury Crossing,place-rcmnl,4052,3718,54,75,69,916,212
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_02,EARLY_AM,Ruggles,place-rugg,4228,2749,54,78,51,930,213
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_02,EARLY_AM,State,place-state,9355,8160,54,173,151,577,214
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_03,AM_PEAK,State,place-state,18655,51010,54,345,945,2169,215
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_03,AM_PEAK,Stony Brook,place-sbmnl,34918,1601,54,647,30,3408,216
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_03,AM_PEAK,Sullivan Square,place-sull,3816,16216,54,71,300,739,217
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_03,AM_PEAK,Tufts Medical Center,place-tumnl,11521,25039,54,213,464,3900,218
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_03,AM_PEAK,Wellington,place-welln,1040,8715,54,19,161,330,219
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Assembly,place-astao,4712,30686,54,87,568,1565,220
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Back Bay,place-bbsta,42336,39992,54,784,741,4643,221
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Chinatown,place-chncl,21501,20447,54,398,379,4953,222
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Community College,place-ccmnl,8098,37242,54,150,690,2461,223
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Downtown Crossing,place-dwnxg,61028,97661,54,1130,1809,4288,224
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Forest Hills,place-forhl,103213,0,54,1911,0,1911,225
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Green Street,place-grnst,28341,1600,54,525,30,2448,226
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Haymarket,place-haecl,10481,23699,54,194,439,3288,227
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Jackson Square,place-jaksn,52676,5692,54,975,105,3900,228
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Malden Center,place-mlmnl,858,41064,54,16,760,419,229
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Massachusetts Avenue,place-masta,28113,23356,54,521,433,4583,230
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,North Station,place-north,27321,44216,54,506,819,3001,231
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Oak Grove,place-ogmnl,0,22404,54,0,415,0,232
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Sullivan Square,place-sull,6615,28699,54,122,531,2362,233
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Roxbury Crossing,place-rcmnl,31671,11951,54,587,221,4338,234
Heavy Rail,Fall 2023,Blue,Blue Line,WB,day_type_01,Weekday,time_period_02,EARLY_AM,Wood Island,place-wimnl,11496,1721,71,162,24,1545,235
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Tufts Medical Center,place-tumnl,33618,13217,54,623,245,3771,236
Heavy Rail,Fall 2023,Blue,Blue Line,EB,day_type_01,Weekday,time_period_02,EARLY_AM,Wonderland,place-wondl,0,4469,71,0,63,0,237
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Ruggles,place-rugg,20942,16700,54,388,309,4473,238
Heavy Rail,Fall 2023,Blue,Blue Line,EB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Suffolk Downs,place-sdmnl,470,9148,71,7,129,1781,239
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Wellington,place-welln,1867,25990,54,35,481,1530,240
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,State,place-state,30955,70747,54,573,1310,3534,241
Heavy Rail,Fall 2023,Blue,Blue Line,EB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Wonderland,place-wondl,0,54010,71,0,761,0,242
Heavy Rail,Fall 2023,Blue,Blue Line,EB,day_type_01,Weekday,time_period_02,EARLY_AM,Wood Island,place-wimnl,238,1547,24,10,64,135,243
Heavy Rail,Fall 2023,Blue,Blue Line,WB,day_type_01,Weekday,time_period_03,AM_PEAK,Airport,place-aport,89661,16380,71,1263,231,5600,244
Heavy Rail,Fall 2023,Blue,Blue Line,EB,day_type_01,Weekday,time_period_03,AM_PEAK,Airport,place-aport,5844,15862,71,82,223,439,245
Heavy Rail,Fall 2023,Blue,Blue Line,EB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Wood Island,place-wimnl,1628,7295,24,68,304,2072,246
Heavy Rail,Fall 2023,Blue,Blue Line,WB,day_type_01,Weekday,time_period_03,AM_PEAK,Aquarium,place-aqucl,2621,66489,71,37,936,6545,247
Heavy Rail,Fall 2023,Blue,Blue Line,EB,day_type_01,Weekday,time_period_03,AM_PEAK,Aquarium,place-aqucl,5740,7099,71,81,100,785,248
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Stony Brook,place-sbmnl,31375,2686,54,581,50,2986,249
Heavy Rail,Fall 2023,Blue,Blue Line,EB,day_type_01,Weekday,time_period_06,PM_PEAK,Airport,place-aport,26260,76863,71,370,1083,4480,250
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_06,PM_PEAK,Assembly,place-astao,10117,42613,54,187,789,4775,251
Heavy Rail,Fall 2023,Blue,Blue Line,WB,day_type_01,Weekday,time_period_03,AM_PEAK,Beachmont,place-bmmnl,58215,2227,71,820,31,3000,252
Heavy Rail,Fall 2023,Blue,Blue Line,EB,day_type_01,Weekday,time_period_03,AM_PEAK,Beachmont,place-bmmnl,2904,5108,71,41,72,279,253
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Sullivan Square,place-sull,6921,27381,54,128,507,2049,254
Heavy Rail,Fall 2023,Blue,Blue Line,WB,day_type_01,Weekday,time_period_03,AM_PEAK,Bowdoin,place-bomnl,0,55038,71,0,775,0,255
Heavy Rail,Fall 2023,Blue,Blue Line,EB,day_type_01,Weekday,time_period_03,AM_PEAK,Bowdoin,place-bomnl,4597,0,71,65,0,65,256
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Tufts Medical Center,place-tumnl,29479,24031,54,546,445,4880,257
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_06,PM_PEAK,Back Bay,place-bbsta,93502,22402,54,1732,415,4662,258
Heavy Rail,Fall 2023,Blue,Blue Line,EB,day_type_01,Weekday,time_period_06,PM_PEAK,Aquarium,place-aqucl,59987,12936,71,845,182,6911,259
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Wellington,place-welln,2124,21419,54,39,397,1172,260
Heavy Rail,Fall 2023,Blue,Blue Line,EB,day_type_01,Weekday,time_period_06,PM_PEAK,Beachmont,place-bmmnl,3808,65814,71,54,927,2395,261
Heavy Rail,Fall 2023,Blue,Blue Line,EB,day_type_01,Weekday,time_period_06,PM_PEAK,Bowdoin,place-bomnl,55320,0,71,779,0,779,262
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Assembly,place-astao,5921,25621,54,110,474,1967,263
Heavy Rail,Fall 2023,Blue,Blue Line,WB,day_type_01,Weekday,time_period_03,AM_PEAK,Government Center,place-gover,84,202008,71,1,2845,782,264
Heavy Rail,Fall 2023,Blue,Blue Line,EB,day_type_01,Weekday,time_period_06,PM_PEAK,Government Center,place-gover,204559,1714,71,2881,24,3648,265
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_06,PM_PEAK,Chinatown,place-chncl,31361,14259,54,581,264,5742,266
Heavy Rail,Fall 2023,Blue,Blue Line,EB,day_type_01,Weekday,time_period_03,AM_PEAK,Government Center,place-gover,26352,225,71,371,3,433,267
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Back Bay,place-bbsta,47013,23401,54,871,433,3473,268
Heavy Rail,Fall 2023,Blue,Blue Line,WB,day_type_01,Weekday,time_period_03,AM_PEAK,Maverick,place-mvbcl,145113,18555,71,2044,261,7324,269
Heavy Rail,Fall 2023,Blue,Blue Line,EB,day_type_01,Weekday,time_period_06,PM_PEAK,Maverick,place-mvbcl,32583,163511,71,459,2303,5249,270
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_06,PM_PEAK,Community College,place-ccmnl,14608,24994,54,271,463,5943,271
Heavy Rail,Fall 2023,Blue,Blue Line,EB,day_type_01,Weekday,time_period_03,AM_PEAK,Maverick,place-mvbcl,8700,22768,71,123,321,572,272
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Chinatown,place-chncl,22587,11795,54,418,218,3984,273
Heavy Rail,Fall 2023,Blue,Blue Line,WB,day_type_01,Weekday,time_period_03,AM_PEAK,Orient Heights,place-orhte,73691,2854,71,1038,40,4180,274
Heavy Rail,Fall 2023,Blue,Blue Line,EB,day_type_01,Weekday,time_period_06,PM_PEAK,Orient Heights,place-orhte,5825,73468,71,82,1035,3431,275
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_06,PM_PEAK,Downtown Crossing,place-dwnxg,113089,74033,54,2094,1371,6420,276
Heavy Rail,Fall 2023,Blue,Blue Line,EB,day_type_01,Weekday,time_period_03,AM_PEAK,Orient Heights,place-orhte,2239,8607,71,32,121,331,277
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Community College,place-ccmnl,8229,20888,54,152,387,2900,278
Heavy Rail,Fall 2023,Blue,Blue Line,WB,day_type_01,Weekday,time_period_03,AM_PEAK,Revere Beach,place-rbmnl,46548,487,71,656,7,2205,279
Heavy Rail,Fall 2023,Blue,Blue Line,EB,day_type_01,Weekday,time_period_06,PM_PEAK,Revere Beach,place-rbmnl,887,57032,71,12,803,1581,280
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_06,PM_PEAK,Forest Hills,place-forhl,55662,0,54,1031,0,1031,281
Heavy Rail,Fall 2023,Blue,Blue Line,EB,day_type_01,Weekday,time_period_03,AM_PEAK,Revere Beach,place-rbmnl,516,8967,71,7,126,163,282
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Downtown Crossing,place-dwnxg,67942,67057,54,1258,1242,4060,283
Heavy Rail,Fall 2023,Blue,Blue Line,WB,day_type_01,Weekday,time_period_03,AM_PEAK,State,place-state,8496,218249,71,120,3074,3574,284
Heavy Rail,Fall 2023,Blue,Blue Line,EB,day_type_01,Weekday,time_period_03,AM_PEAK,State,place-state,28962,4305,71,408,61,779,285
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Forest Hills,place-forhl,55538,0,54,1028,0,1028,286
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_06,PM_PEAK,Green Street,place-grnst,17513,1646,54,324,30,1360,287
Heavy Rail,Fall 2023,Blue,Blue Line,EB,day_type_01,Weekday,time_period_06,PM_PEAK,State,place-state,204646,14719,71,2882,207,6302,288
Heavy Rail,Fall 2023,Blue,Blue Line,EB,day_type_01,Weekday,time_period_06,PM_PEAK,Suffolk Downs,place-sdmnl,752,15263,71,11,215,3215,289
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_06,PM_PEAK,Haymarket,place-haecl,17277,20605,54,320,382,6264,290
Heavy Rail,Fall 2023,Blue,Blue Line,EB,day_type_01,Weekday,time_period_03,AM_PEAK,Suffolk Downs,place-sdmnl,302,1447,71,4,20,309,291
Heavy Rail,Fall 2023,Blue,Blue Line,EB,day_type_01,Weekday,time_period_06,PM_PEAK,Wonderland,place-wondl,0,110868,71,0,1562,0,292
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_06,PM_PEAK,Jackson Square,place-jaksn,30988,5626,54,574,104,2147,293
Heavy Rail,Fall 2023,Blue,Blue Line,EB,day_type_01,Weekday,time_period_03,AM_PEAK,Wonderland,place-wondl,0,11662,71,0,164,0,294
Heavy Rail,Fall 2023,Blue,Blue Line,EB,day_type_01,Weekday,time_period_06,PM_PEAK,Wood Island,place-wimnl,1536,9086,24,64,379,3480,295
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_06,PM_PEAK,Malden Center,place-mlmnl,1202,104276,54,22,1931,1747,296
Heavy Rail,Fall 2023,Blue,Blue Line,EB,day_type_01,Weekday,time_period_03,AM_PEAK,Wood Island,place-wimnl,572,2118,24,24,88,358,297
Heavy Rail,Fall 2023,Blue,Blue Line,EB,day_type_01,Weekday,time_period_07,EVENING,Airport,place-aport,27881,62067,71,393,874,2938,298
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_06,PM_PEAK,Massachusetts Avenue,place-masta,30246,13690,54,560,254,3262,299
Heavy Rail,Fall 2023,Blue,Blue Line,EB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Airport,place-aport,18519,43494,71,261,613,1737,300
Heavy Rail,Fall 2023,Blue,Blue Line,EB,day_type_01,Weekday,time_period_07,EVENING,Aquarium,place-aqucl,45341,6806,71,639,96,4765,301
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_06,PM_PEAK,North Station,place-north,62917,64221,54,1165,1189,6250,302
Heavy Rail,Fall 2023,Blue,Blue Line,EB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Aquarium,place-aqucl,19287,14852,71,272,209,2905,303
Heavy Rail,Fall 2023,Blue,Blue Line,EB,day_type_01,Weekday,time_period_07,EVENING,Beachmont,place-bmmnl,2797,44866,71,39,632,1587,304
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_06,PM_PEAK,Oak Grove,place-ogmnl,0,92702,54,0,1717,0,305
Heavy Rail,Fall 2023,Blue,Blue Line,EB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Beachmont,place-bmmnl,4189,24555,71,59,346,925,306
Heavy Rail,Fall 2023,Blue,Blue Line,EB,day_type_01,Weekday,time_period_07,EVENING,Bowdoin,place-bomnl,23193,0,71,327,0,327,307
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_06,PM_PEAK,Roxbury Crossing,place-rcmnl,26960,5753,54,499,107,2547,308
Heavy Rail,Fall 2023,Blue,Blue Line,EB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Bowdoin,place-bomnl,17535,0,71,247,0,247,309
Heavy Rail,Fall 2023,Blue,Blue Line,EB,day_type_01,Weekday,time_period_07,EVENING,Government Center,place-gover,151065,667,71,2128,9,2447,310
Heavy Rail,Fall 2023,Blue,Blue Line,EB,day_type_01,Weekday,time_period_07,EVENING,Maverick,place-mvbcl,24657,122208,71,347,1721,3408,311
Heavy Rail,Fall 2023,Blue,Blue Line,EB,day_type_01,Weekday,time_period_07,EVENING,Orient Heights,place-orhte,5147,50682,71,72,714,2250,312
Heavy Rail,Fall 2023,Blue,Blue Line,EB,day_type_01,Weekday,time_period_07,EVENING,Revere Beach,place-rbmnl,703,44833,71,10,631,978,313
Heavy Rail,Fall 2023,Blue,Blue Line,EB,day_type_01,Weekday,time_period_07,EVENING,State,place-state,128430,10147,71,1809,143,4139,314
Heavy Rail,Fall 2023,Blue,Blue Line,EB,day_type_01,Weekday,time_period_07,EVENING,Suffolk Downs,place-sdmnl,408,9655,71,6,136,2151,315
Heavy Rail,Fall 2023,Blue,Blue Line,EB,day_type_01,Weekday,time_period_07,EVENING,Wonderland,place-wondl,0,70884,71,0,998,0,316
Heavy Rail,Fall 2023,Blue,Blue Line,EB,day_type_01,Weekday,time_period_07,EVENING,Wood Island,place-wimnl,1174,7337,24,49,306,2252,317
Heavy Rail,Fall 2023,Blue,Blue Line,EB,day_type_01,Weekday,time_period_08,LATE_EVENING,Airport,place-aport,18122,35889,71,255,505,1749,318
Heavy Rail,Fall 2023,Blue,Blue Line,EB,day_type_01,Weekday,time_period_08,LATE_EVENING,Aquarium,place-aqucl,30221,1797,71,426,25,2930,319
Heavy Rail,Fall 2023,Blue,Blue Line,EB,day_type_01,Weekday,time_period_08,LATE_EVENING,Beachmont,place-bmmnl,655,27482,71,9,387,850,320
Heavy Rail,Fall 2023,Blue,Blue Line,EB,day_type_01,Weekday,time_period_08,LATE_EVENING,Bowdoin,place-bomnl,12314,0,71,173,0,173,321
Heavy Rail,Fall 2023,Blue,Blue Line,EB,day_type_01,Weekday,time_period_08,LATE_EVENING,Government Center,place-gover,108831,300,71,1533,4,1703,322
